DATE,S&P BSE (SENSEX) 30 SENSITIVE - PRICE INDEX,RELIANCE INDUSTRIES,TATA CONSULTANCY SVS.,HDFC BANK,HINDUSTAN UNILEVER,ITC,HOUSING DEVELOPMENT FINANCE CORPORATION,INFOSYS,STATE BANK OF INDIA,ICICI BANK,KOTAK MAHINDRA BANK,MARUTI SUZUKI INDIA,LARSEN & TOUBRO,OIL & NATURAL GAS,AXIS BANK,COAL INDIA,WIPRO,BHARTI AIRTEL,NTPC,SUN PHARM.INDUSTRIES,ASIAN PAINTS,MAHINDRA & MAHINDRA,INDUSIND BANK,POWER GRID CORPORATION OF INDIA,ADANI PORTS AND SEZ.,VEDANTA,BAJAJ AUTO,TATA MOTORS,TATA STEEL,HERO MOTOCORP,YES BANK,TATA MOTORS A DVR
28-09-2010,20104.86,499.25,459.82,490.08,306.2,118.93,712.45,377.07,319.07,201.95,243.9,1468.1,909.93,243.01,301.06,NA,193.99,373.25,201.77,197.01,277.78,355.65,266.6,106.9,170.8,333.7,1450.85,213.81,620.85,1854.85,70.29,150.77
29-09-2010,19956.34,499.5,460.17,488.57,306,115.73,707,378.88,319.57,200.35,242.05,1430.05,906.8,236.89,302.08,NA,194.37,363.4,199.47,200.07,274.93,349.37,266.95,108.65,168.3,328.55,1491.2,218.94,622.23,1865.1,70.56,154.56
30-09-2010,20069.12,493.63,463.47,497.87,309.05,118.87,733.2,381.31,324.04,202.35,238.15,1440.9,912.51,234.02,307.32,NA,197.49,366.3,199.43,202.05,266.32,345.75,265.9,106.5,167.65,328.2,1469.9,217.29,621.04,1858,70.03,158.18
01-10-2010,20445.04,503.95,480.8,500.15,309.7,119.1,743.35,387.77,327.21,206.4,248.27,1479.95,932.73,234.17,314.97,NA,202.87,365.1,201.72,203.04,266.45,357.87,264.6,108.5,167.05,345.05,1547.45,220.47,636.24,1848.2,71.4,158.74
04-10-2010,20475.73,508.93,477.9,498.8,308.55,116.83,760.35,384.81,325.96,210.21,254.25,1480.15,918.89,232.39,315.42,NA,204.01,359.85,200.35,206.47,264.63,365.5,268.85,109.7,166.9,363.35,1534.75,225.39,638.05,1805.5,71.8,158.61
05-10-2010,20407.71,511.93,475.12,489.56,304,115.87,741.35,385.59,324.8,208.67,256.32,1503.35,912.6,231.77,315.06,NA,202.6,353.65,198.64,206.1,265.44,372.17,278.8,111.9,170.1,362,1581.7,224.46,636.76,1801.1,70.62,158.4
06-10-2010,20543.08,522.48,479.82,491.35,301.15,115.27,745.05,387.97,323.33,208.94,258.47,1516.7,921.07,230.88,312.45,NA,204.27,352.1,199.1,204.26,270.39,370.22,273.8,111.75,179.9,367.1,1596.35,225.32,646.19,1822.85,70.42,156.12
07-10-2010,20315.32,519.58,474.4,486.71,296.35,114.6,725.8,381.68,321.99,206.84,256.4,1490.1,905.22,230.72,313.74,NA,201.11,354.85,197.68,203.87,270.06,362.72,278.4,109.25,181.05,354.2,1567.95,223.34,618.99,1843.6,68.96,154.51
08-10-2010,20250.26,524.83,471.3,481.15,295.8,114.97,717.35,384.54,324.74,204.76,251.6,1497.2,908.16,227.08,314.07,NA,203.22,352.9,197.31,206.44,267.57,352.52,280.25,109.5,181.5,350.15,1547.25,218.25,596.98,1844.15,70.28,151.09
11-10-2010,20339.89,534.6,470.45,477.7,294.85,115.3,721.1,384.31,326.5,205.93,259.97,1517.25,905.78,226.87,310.17,NA,203.73,342.85,195.93,207,266.12,353.75,274.8,109.9,180.5,357.15,1552,227.88,609.85,1874.2,70.81,156.23
12-10-2010,20203.34,527.8,475.35,476.06,291.8,113.97,708.05,384.4,323.36,207.04,251.5,1520.05,888.67,226.65,308.64,NA,203.64,339.05,193.31,209.01,266.06,357.67,270.05,109.45,176.35,351.7,1523.75,228.87,603.42,1878.45,69.6,155.4
13-10-2010,20687.88,536.53,496.42,488.25,303.35,116.73,739.9,394.11,330.56,210.67,260.8,1558.4,923.6,230.02,317.75,NA,212.4,347.6,191.24,210.5,266.25,367.92,269.2,109.85,171.95,359.15,1543.35,232.77,607.7,1879.5,70.54,158.39
14-10-2010,20497.64,529.5,493.02,484.87,299.15,116.7,733.35,398.16,326.14,207.22,257.4,1557.4,894.24,225.84,312.78,NA,215.5,345.05,186.19,210.31,269.9,359.12,270.6,106.95,166.9,374.9,1523.7,234.14,621.66,1861.55,70.06,155.71
15-10-2010,20125.05,520.18,475.15,477.25,298.6,114.63,727.15,384.54,316.56,204.48,254.27,1518.9,883.82,223.39,300.41,NA,208.03,333.65,187.8,203.96,265.78,355.32,267.9,106.75,161.9,374.2,1504.9,228.76,605.8,1789.75,69.41,152.01
18-10-2010,20168.89,523.73,490.62,479.69,296.95,114.37,724.4,388.38,316.77,202.94,254.55,1491.55,895.73,227.39,296.39,NA,205.57,327.25,190.65,204.91,265.89,350.6,261.45,106.75,158.95,372.4,1519.7,231.31,615.52,1802.25,70.96,150.44
19-10-2010,19983.13,522.2,483.87,473.77,297,113.67,720.65,376.27,311.66,203.55,252.47,1494.85,887.02,225.1,293.7,NA,204.1,327.2,187.75,204.79,263.57,350.75,265.1,105.35,165.55,359.3,1514.45,232.34,603.23,1836.75,69.38,149.26
20-10-2010,19872.15,524.73,481.62,467.11,293.4,112,697.9,377.32,309.43,202.53,250.8,1490.7,891.11,225.08,291.04,NA,203.88,321.25,188.81,203.77,260.44,349.55,263.1,104.25,164.75,348.2,1487.15,229.07,586.6,1838.7,70.47,159.69
21-10-2010,20260.58,540.83,493.1,473.02,306.45,116.23,704.75,379.31,319.51,205.38,251.5,1513.65,908.09,226.68,301.26,NA,206.58,337.1,189.08,212.09,263.53,356.4,264.8,105.6,174,351.75,1490.2,230.94,598.7,1852.65,70.76,164.43
22-10-2010,20165.86,540.9,520.1,465.33,301.25,114.13,691.95,381.64,320.62,205.79,247.22,1503.3,897.49,223.98,292.8,NA,197.24,333.45,187.52,213.98,262.36,350.8,274.5,106.9,171.2,342.15,1486.55,227.33,588.31,1853.95,73.84,164.33
25-10-2010,20303.12,545.18,533.47,460.94,306.3,112.77,706.5,377.39,323.92,207.65,251.02,1507,904.29,224.48,292.91,NA,189.09,337.2,190.79,213.78,262.07,357.35,274.8,103.75,164.3,335.7,1490.1,234.61,590.93,1862.95,74.47,165.59
26-10-2010,20221.39,549.43,531.3,460.28,298.25,114.5,696.35,376.73,318.08,205.66,246.05,1566.8,906.91,220.7,291.9,NA,189.12,328.8,188.67,212.85,259.19,358.47,270.65,102.2,163.85,329.7,1498.8,236.41,577.02,1864.2,75.77,170.02
27-10-2010,20005.37,546.38,524.1,450.86,293,111.9,678.05,372.52,318.79,201.23,240.05,1525.6,894.84,216.42,289.41,NA,189.27,321.95,182.24,209.91,250.26,364.47,270.85,101.85,160.35,330.9,1479.1,236.67,585.84,1859.3,73.79,169.96
28-10-2010,19941.04,541,526.45,453.34,291.3,111.37,692.2,371.36,318.83,198.01,238.95,1534.8,889.13,217.31,288.96,NA,187.64,330.65,178.38,211.8,264.84,366.52,270.45,99.95,154.4,323.6,1488.95,235.99,575.31,1907.75,71.83,172.41
29-10-2010,20032.34,548.13,526.45,455.98,294.7,114.13,687.7,371.46,315.06,211.45,232.12,1551.6,901.24,217.34,294.21,NA,184.44,325.65,179.52,211.01,268.77,366.85,263.6,100.4,151.9,321.6,1510.95,229.34,561.54,1865.25,71.9,166.34
01-11-2010,20355.63,546.6,526.7,469.84,294.55,114.57,710.7,375.21,319.84,224,234.07,1508.3,926.24,219.89,302.72,NA,186.17,335.3,177.59,219.07,270.5,383.25,285.95,100.65,155.2,328.05,1530.75,231.64,563.92,1838.35,73.87,168.38
02-11-2010,20345.69,537.43,524.72,470.07,294.6,115.6,702.8,378.38,320.18,223.88,237.22,1493.4,948.09,221.73,305.32,NA,190.63,329.25,178.1,219.05,279.28,378.8,276.3,100.1,153.15,326.15,1548.75,228.4,570.74,1852.95,74.03,164.28
03-11-2010,20465.74,532.65,526.4,472.45,296,117.03,715.95,378.04,327.26,225.21,243.02,1496.1,955.07,221.74,307.22,NA,191,328.4,177.59,224.93,269.49,379.95,279.9,100.45,159.9,329.8,1582.35,234.59,580.79,1867.65,74.51,167.21
04-11-2010,20893.57,552.53,534.57,477.84,299.2,118,739.7,384.64,343.34,230.19,245.15,1507.6,965.31,228.07,308.88,342.55,191.91,326.15,178.97,224.18,266.3,388.75,280.15,101.5,161.2,335.05,1610.35,244.19,592.13,1840.6,74.42,171.92
05-11-2010,21004.96,552.85,538.87,478.68,302.85,118.1,738.15,385.21,348.99,231.52,247.2,1512.35,965.18,229.91,309.97,349.85,192.48,329.5,180.44,227.67,268.89,395.45,279.95,102.05,162.3,337.15,1614.35,246.35,594.08,1845.9,74.88,174.12
08-11-2010,20852.38,555.93,534.07,467.08,306.65,117.1,726.2,376.99,342.51,228.24,245.97,1488.6,960.24,225.11,311.18,330.75,189.47,328.05,177.41,229.5,274.08,388.42,280.9,98.35,161.4,342,1600.45,251.16,603.27,1829.35,74.32,178.12
09-11-2010,20932.48,554.28,545.55,479.7,319,118.53,725.45,382.47,327.25,230.75,246.2,1471.95,965.71,222.91,312.46,326.05,189.66,334.55,178.24,232.17,275.54,390.52,288.05,103.8,162.25,343.8,1610,251.29,610.99,1827.25,73.66,172.99
10-11-2010,20875.71,551.1,546.15,479.17,314.75,118,725.35,385.33,321.46,228.22,243.15,1475.1,961.53,224.68,308.68,322.8,191.82,327.05,178.42,232.21,274.74,403.17,285.55,102,159.9,342.4,1574.6,257.74,607.27,1809.95,73.76,180.05
11-11-2010,20589.09,539.95,532.37,470.66,309.2,116.9,712.1,381.83,317.59,224.93,244.32,1470.4,945.96,219.62,304.48,328.55,188.35,316.75,176.9,232.8,265.08,406.82,295.45,101.25,155.4,339.4,1567.8,252.48,601.22,1819.9,71.29,177.31
12-11-2010,20156.89,530.93,527.95,462.98,301.8,115.9,716.05,374.73,302.68,218.26,239.02,1454.5,924.56,217.45,298.4,320.15,186.83,305.55,176.68,232.16,263.93,386.57,284.05,99.55,151.85,333.6,1581.45,246.61,578.26,1824.55,69.36,171.45
15-11-2010,20309.69,527.35,533,477.17,303.7,116.77,710.2,378.76,316.35,222.4,241.22,1436.9,926.58,219.08,304.34,317.2,190.35,309.65,174.19,230.64,266.36,399.97,293.3,101.2,151.55,340.9,1590.85,247.78,589.08,1833.8,71.33,169.48
16-11-2010,19865.14,515.25,524.45,474.52,298.45,113.3,698.4,371.37,308.06,218.6,241.22,1400.65,891.36,215.57,293.83,318.05,185.31,313.45,171.99,230.39,265.84,389.15,283,100.15,148.45,337.8,1560.1,238.55,577.31,1817.5,66.45,163.71
17-11-2010,19865.14,515.25,524.45,474.52,298.45,113.3,698.4,371.37,308.06,218.6,241.22,1400.65,891.36,215.57,293.83,318.05,185.31,313.45,171.99,230.39,265.84,389.15,283,100.15,148.45,337.8,1560.1,238.55,577.31,1817.5,66.45,163.71
18-11-2010,19930.64,516.48,521.4,468.07,299.55,114.63,700.35,375.49,306.5,211.71,241.12,1430.35,905.93,213.71,285.2,326.9,183.84,324.95,172.68,228.9,265.23,390.2,274.3,101.4,147.75,341.45,1561.2,243.54,593.98,1913.35,64.44,162.01
19-11-2010,19585.44,498.13,507.7,460.72,299,113.97,695.35,370.47,299.09,208.85,230.85,1405.4,910.49,210.6,276.94,333.55,176.13,328.45,169.28,221.49,263.66,376.5,265.15,101.9,145.3,331.6,1562.45,235.28,577.41,1944.5,64.36,156.52
22-11-2010,19957.59,506.13,519.55,475.98,299.65,117.27,719.1,380.46,303.98,214.55,240.72,1420.95,908.6,216.13,286.12,333.35,183.8,336.95,168.45,223.09,265.93,383.27,279.65,101.45,146.05,334.45,1598.1,242.93,595.32,1954.6,65.68,161.39
23-11-2010,19691.84,497.8,515.02,474.36,300.3,115,699.65,376.51,295.34,210.35,239.6,1441.5,910.67,212.11,284.34,320.15,183.25,329.15,165.46,227.61,263.93,381.07,288.85,98.45,145.35,326,1638.45,240.12,583.22,1957.65,64.76,158.63
24-11-2010,19459.85,498.03,502.37,462.28,299.8,115.8,688.3,374.49,285.1,204.56,237.9,1416.05,896.4,207.91,276.96,310.8,180.02,331.8,163.76,227.34,260.41,392.32,280.85,97.1,144.9,324,1611.15,241.18,587.46,1931.4,63.32,158.7
25-11-2010,19318.16,489.75,510.9,464.61,297.2,113.13,695.95,383.04,282.19,202.95,229.4,1380.1,859.62,204.47,268.58,313.2,178.5,335,162.66,227,252.04,390.27,287.1,96.55,139.05,317.9,1633.75,238.6,574.21,1951.05,61.03,156.58
26-11-2010,19136.61,481.18,523.62,459.58,293.1,111.77,684.95,380.26,286.27,204.39,230.5,1367,860.96,206.83,266.18,312.7,179.05,333.8,162.7,223.13,254.77,378.72,284.7,96.45,141.3,299.55,1613.25,230.81,570.5,1936.55,61.42,152.11
29-11-2010,19405.1,499.2,535.65,459.58,297.8,112.4,694.85,382.99,287.97,209.87,233.02,1406.05,873.29,207.18,265.82,317.45,183.56,338.7,164.91,224.9,258.57,385.22,294.35,93.85,143.5,311.55,1592.7,234.68,563.88,1946.5,61.58,153.21
30-11-2010,19521.25,492.8,538,457.08,298.25,114.6,686.65,381.37,299.22,207.65,238.35,1422,866.69,207.55,273.37,317.25,184.37,360.15,169.14,223.78,264.89,382.65,292.35,94.95,152.4,307.7,1576.6,244.37,557.16,1982.7,61.23,158.59
01-12-2010,19850,494.4,540.95,473.41,297.6,114.27,697.75,381.55,310.01,212.26,240.07,1414.1,901.91,214.38,284.89,320.95,182.22,350.55,171.3,224.33,268.04,401.25,303,96.85,153.65,299.55,1571.2,254.62,584.55,1925.45,65.94,162.93
02-12-2010,19992.7,505.58,547.9,478.35,296.95,113.93,705.5,387.31,309.92,216.57,244.27,1408.85,895.58,218.99,291.07,324.85,187.2,346.1,168.13,226.45,265.18,394.77,297.15,99,150.35,303.6,1574.3,261.23,593.32,1781.2,67.14,169.19
03-12-2010,19966.93,502.95,548.67,479.13,299.25,114.2,695.3,390.62,307.07,214.81,242.92,1400.6,898.38,219.93,281.23,321.95,187.88,345.6,170.19,222.45,267,399.95,291.3,99.8,147.05,308.15,1600.15,260.15,585.5,1839.55,65.99,166.14
06-12-2010,19981.31,510.08,550.85,476.65,300.3,112.7,704.85,392.92,295.23,209.31,240.1,1408.1,893.07,220.08,276.49,320.4,189.23,345.35,171.94,227.98,268.21,397.4,289.05,99.7,147,302.3,1585.45,268.69,605.04,1774.8,64.77,168.21
07-12-2010,19934.64,515.38,543.75,470.33,295.75,112.13,700.8,397.32,286.45,201.91,231.97,1428.65,896.22,222.99,264.9,320,191.11,348.85,176.12,231.68,270.76,400.47,287.35,98.95,145.7,307.65,1606.9,264.25,609.13,1789.35,61.89,165.22
08-12-2010,19696.48,510.28,539.57,456.09,296.4,111.17,684.75,391.39,280.5,200.8,233.22,1417.15,886.29,224.22,250.3,318.85,191.27,347.65,175.53,229.2,265.8,394.65,277.6,97.85,141.5,303.65,1565.7,264.38,594.75,1758.1,60.21,161.46
09-12-2010,19242.36,492.25,536.3,446.4,289.1,111.53,671.95,393.93,268.69,192.42,226.37,1391.15,862.38,220.27,249.15,313.2,192.06,338.45,172.72,224.55,264.36,380.17,256.9,95.6,137.75,294.35,1532.65,252.07,575.98,1749.9,57.2,153.74
10-12-2010,19508.89,511.95,537.45,444.47,296,113.53,668.6,393.03,273.24,203.11,236.1,1413.25,863.89,220.33,264.71,317.3,198.14,331,176.86,224.5,266.46,390.37,260.1,96.1,146.6,298.1,1490.55,246.87,589.74,1785.3,58.74,155.91
13-12-2010,19691.78,520.88,538.05,447.8,301,111.43,693.75,393.16,274.48,203.71,234.6,1421.85,872.16,221.35,264.13,323.15,196.91,332.05,180.58,225.75,269.72,384.2,264.85,97.9,148.25,301.05,1496.85,252.73,601.18,1773.95,61.52,161.76
14-12-2010,19799.19,527.63,540.47,447.65,298.25,112.27,692.75,394.83,279.27,203.55,233.77,1413.85,888.82,221.98,260.67,325.3,199.66,335.15,183.39,226.23,274.09,378.92,268.2,97.05,151.45,304,1493.45,258.42,616.04,1712.75,61.28,162.35
15-12-2010,19647.77,526.95,551.82,432.58,298.75,111.33,685.45,400.43,269.8,196.13,224.92,1395,888.6,220.63,259.52,327.85,201.42,339.7,181.04,223.23,271.12,376.45,255.65,96.65,148.3,299.5,1470.15,261.77,612.37,1621.55,60,159.99
16-12-2010,19864.85,528.43,570.35,440.16,294,112.03,688.5,411.66,276.29,201.05,232.12,1378,881.47,221.66,261.87,320.7,206.54,344.3,181.96,225,270.61,366.47,250.5,96.1,148.05,293.9,1454.35,266.54,629.19,1681.7,59.8,162.4
17-12-2010,19864.85,528.43,570.35,440.16,294,112.03,688.5,411.66,276.29,201.05,232.12,1378,881.47,221.66,261.87,320.7,206.54,344.3,181.96,225,270.61,366.47,250.5,96.1,148.05,293.9,1454.35,266.54,629.19,1681.7,59.8,162.4
20-12-2010,19888.88,528.38,583.35,434.5,295.15,111.3,692.3,418.74,270.04,200.01,224.95,1414.85,879.22,217.41,254.18,316,209.85,335,177.32,221.63,276.48,372.9,244.45,95.85,144.3,288.85,1451.5,267.33,634.9,1980.5,58.03,162.12
21-12-2010,20060.32,536.58,580.4,442.82,293.75,111.43,699.1,416.16,274.37,206.97,227.37,1423.3,877.91,216.83,263.67,313.3,213.33,332.85,176.35,214.08,291.62,377.05,248,97.15,149.7,301.15,1452.1,267.14,644.24,1972.5,59.89,163.35
22-12-2010,20015.8,528.03,574.87,435.76,293.5,111.6,697.75,416.56,274.49,205.77,227.22,1394.1,868.98,217.53,262.33,314.05,209.72,343.25,177.23,215.6,294.15,378.1,250.6,97.95,149.95,304.65,1444.9,270.13,641.1,1939.85,61.84,164.57
23-12-2010,19982.88,529.7,570,438.19,291.1,111.27,701.8,420.99,274.62,205.39,224.55,1392.35,860.07,216.71,262.82,312.95,210.69,343.3,179.94,226.48,296.39,375.67,249.3,97.25,145.3,309.4,1445.1,267.68,630.09,1922.8,62.03,164.34
24-12-2010,20073.66,529.85,570.55,443.68,295,113.27,698.9,421.27,275.53,203.3,225.47,1391.5,871.2,215.79,264.4,312.15,212.43,348.6,182.24,236.65,288.77,380.9,250.5,97.75,143.75,316.15,1444.9,258.46,641.05,1930.6,61.59,161.29
27-12-2010,20028.93,527.63,570.6,442.74,296.25,113.17,696.05,422.11,275.12,204.65,223.72,1394.35,866.67,216.59,263.32,307.3,213.15,341.9,181.09,239.18,283.97,380.07,251.95,96.7,143.65,320.05,1456.75,257.46,631.24,1937.85,61.17,159.21
28-12-2010,20025.42,523.95,573.17,451.23,294.4,114.13,700.4,422.83,272.85,202.15,224.57,1395.2,862.11,214.98,257.78,303.75,215.9,342.35,180.63,241.63,281.25,382.17,251.85,96.15,140.85,321.45,1467,251.09,633.57,1944.9,61.21,154.6
29-12-2010,20256.03,524.3,578.47,465.56,304.7,116.13,717.4,425.61,275.52,205.35,224.45,1417.9,869.64,217.23,262.48,310.25,214.64,354,181.91,240.15,281.77,386.57,253.15,95.7,141.35,323,1484.3,252.07,636.48,1956.25,61.47,152.96
30-12-2010,20389.07,525.6,585.1,461.1,309.3,116.37,729.2,430.87,274.96,206.7,222.47,1420.45,877.98,215.77,266.76,308.05,215.28,357.45,185.91,241.23,282.29,388.05,262.45,96.6,141.7,324.65,1480.15,257.27,640.95,1993.65,61.72,152.92
31-12-2010,20509.09,529.35,582.82,469.27,312.9,116.43,728.35,430.34,281.19,208.2,226.82,1421.6,879.67,214.7,270.02,314.75,215.85,358.8,184.44,242.48,287.87,389.1,264.85,98.3,144.05,328.55,1541,258.89,648.24,1988.15,62.56,155.53
03-01-2011,20561.05,527.8,579.02,478.1,313.15,116.53,728.2,432.29,282.21,208.15,228.55,1426.05,880.22,215.47,273.53,317.3,212.25,359.35,182.42,243.65,287.45,393.77,264.65,98.3,145.05,340.1,1476.5,258.91,670.77,1986.6,63.11,156.17
04-01-2011,20498.72,538.55,572.37,469.11,320.9,118.33,731.75,435.18,273.56,200.74,230.25,1428.75,878.04,214.51,269.59,319.2,212.95,356.4,183.98,244.95,283.62,390.62,255.75,98.4,148.55,335.8,1429.8,256.92,661.87,1979.35,61.29,154.52
05-01-2011,20301.1,537.9,579.47,461.64,325.7,119.87,708.1,432.45,269.32,194.43,224.45,1412.45,857.11,211.03,262.18,309.8,213.39,349,183.39,244.03,288.05,385.52,249.05,98.1,157.6,342,1374.5,253.84,648.77,1903.4,58.26,154.51
06-01-2011,20184.74,542.8,585.85,465.55,320.75,119.27,706.9,434.77,262.24,191.54,222.55,1373.9,834.62,204.55,261.17,309.1,213.7,353.2,185.68,250,284.95,385.62,243.9,99,154.95,344.2,1327.85,249.52,651,1886.25,56.61,151.33
07-01-2011,19691.81,532.7,571.32,453.89,313.05,115,683.9,421.34,260.09,190.76,217.6,1340.55,820.56,200.98,256.13,309.1,209.57,338.5,181.13,246.68,277.57,370.15,230.25,97.85,147.25,331.85,1316.6,235.51,630,1879.85,54.05,144.33
10-01-2011,19224.12,516.73,565.45,430.45,309,113.73,653.6,424.47,254.71,184.36,206.45,1326,791.44,195.73,250.92,305.15,204.14,339.1,175.85,238.5,267.77,364.27,223.55,96.15,140.4,321.25,1261.75,232.84,619.95,1797.6,52.25,143.83
11-01-2011,19196.34,506.88,549.25,429.32,307.95,113.4,659.35,415.71,261.28,185.99,208.95,1318.45,791.31,197.47,260.04,309.05,205.39,338.45,174.42,237.9,270.33,367.47,233.45,96.05,139.05,332.1,1305.7,229.15,615.99,1845.5,54.38,142.54
12-01-2011,19534.1,515.4,567.97,441.06,304.9,115.83,680.65,422.16,266.97,194.45,211.87,1317.65,782.29,197.78,262.67,308.5,205.5,349.1,176.03,242.63,272.63,375.62,242.8,97.25,139.75,341.95,1286.95,241.02,618.23,1874,55.02,150.01
13-01-2011,19182.82,507.68,562.12,428.6,302.2,115.43,667.35,400.65,256.07,186.55,203.32,1315.55,777,200.25,253.09,310.45,199.29,346.65,173.73,241.55,271.37,368.85,234,96.75,141.4,336.25,1286.55,244.72,607.42,1825.75,53.56,150.02
14-01-2011,18860.44,500.75,560.07,409.91,302.55,113.7,641.75,400.54,250.08,183.49,198.85,1269.7,760.02,196.51,240.32,310.5,203.48,343.75,171.39,237.4,272.59,369.77,228.7,97.6,139.2,326.85,1246.8,233.97,593.03,1815.05,52.03,143.34
17-01-2011,18882.25,498.95,568.7,413.62,301.65,114.63,663.65,408.6,251.62,182.03,201.9,1269.6,746.53,195.02,245.8,313.15,205.09,348.5,171.94,232.7,266.28,368.82,226.8,97.75,137.1,318.6,1268.4,233.27,596.08,1787.75,50.97,143.69
18-01-2011,19092.05,497.43,601.27,421.87,301.85,117.43,658.35,415.37,255.45,183.9,202.6,1277.6,748.44,195.08,255.65,311.15,210.27,344.4,173.37,242.18,265.47,373.2,236.9,98.65,139.85,314.3,1294.7,237.36,602.7,1786.85,51.63,143.65
19-01-2011,18978.32,490.08,596.5,415.09,299.65,116.97,653.1,406.2,250.17,186.05,206.85,1272.7,734,193.14,256.02,309.4,209.2,344.45,172.03,242.23,266.83,375.42,234,97.9,139.8,323.7,1321.8,236.02,609.37,1764.35,54.03,142.63
20-01-2011,19046.54,484.93,606.1,423.51,299.9,114.43,660.6,411.99,253.5,191.01,209.45,1259.25,736.07,189.05,257.02,315.7,209.81,340.3,173.37,244.2,267.43,380.15,240.3,98.9,139.4,329,1300.2,236.4,604.23,1776.2,54.7,144.35
21-01-2011,19007.53,493.4,605.82,418.83,298.2,112.6,651.2,405.48,259.69,193.74,206.8,1248.65,733.09,184.26,257.41,314.15,200.34,336.05,174.61,242.68,266.35,385.1,232.05,98.85,140,336.6,1313.3,234.96,599.8,1753.25,53.94,145.22
24-01-2011,19151.28,485.8,604.6,429.72,297.95,112.73,669.45,410.58,269.5,197.07,207.07,1292.5,737.27,189.71,265.15,310.45,195.05,333.1,177.09,242.38,262.09,395.8,238.7,98.55,142.25,330.05,1307.35,235.14,618.56,1744.3,56.86,145.47
25-01-2011,18969.45,479.25,594.27,416.86,281.9,112,670.2,407.46,267.79,188.71,202.55,1288.15,740.76,188.41,259.44,310,196.37,337.75,180.21,236.85,259.98,385.65,231.7,98.4,140.15,325.9,1294.35,230.73,624.38,1774.55,55.65,142.77
26-01-2011,18969.45,479.25,594.27,416.86,281.9,112,670.2,407.46,267.79,188.71,202.55,1288.15,740.76,188.41,259.44,310,196.37,337.75,180.21,236.85,259.98,385.65,231.7,98.4,140.15,325.9,1294.35,230.73,624.38,1774.55,55.65,142.77
27-01-2011,18684.43,471.35,599.7,410.18,270.7,111.87,667.1,399.61,265.35,184.43,196.15,1269.7,731.27,185.63,259.79,308.3,192.74,325.65,179.07,230.73,260,366.77,221.85,98.8,138.15,330.4,1286.15,236.63,619.37,1724,52.98,140.63
28-01-2011,18395.97,456.5,590.67,410.85,271.95,112.1,645.25,396.02,262.01,185.17,189.77,1229.35,714.36,188.82,250.7,305.05,192.28,327.25,176.45,224.4,257.91,348.95,215.6,96.55,139.5,329.4,1260.65,227.62,607.32,1656.95,51.7,135.36
31-01-2011,18327.76,459.65,579.75,409.46,271.15,108.4,628.35,389.71,264.24,185.75,192.62,1252.85,729.38,196.3,248.44,304.35,192.5,319,173.78,220.43,257.75,356.67,223.9,96.55,140.55,326.1,1245.95,226.98,609.47,1633.1,52.62,138.43
01-02-2011,18022.22,447.75,575.07,407.92,269.65,106.4,633.25,386.15,259.4,180.87,188.37,1242.4,701.56,196.13,248.53,308.3,188.65,317.1,170.29,216.55,248.79,352.9,218.65,95.65,139.45,323.25,1246.1,211.54,601.89,1610.35,52.94,130.14
02-02-2011,18090.62,460.65,591.22,403.98,274.6,106,617.45,386.16,257.37,183.89,186.2,1217.05,699.33,196.93,245.01,312.5,192.39,322.8,165.69,218.3,248.54,350.27,223.3,95.55,136.5,317.75,1214.3,220.49,596.65,1522.8,52.9,133.77
03-02-2011,18449.31,471.95,591.85,412.19,278.95,106.3,624.3,389.7,265.17,186.73,189.27,1218.2,724.71,199.23,251.27,317.35,194.21,339.8,167.57,218.65,247.16,352.82,224.15,98.65,138.35,325.55,1209.55,228.91,607.94,1563.75,54.1,138.58
04-02-2011,18008.15,460,574.4,403.55,272.95,102,604.15,380.99,264.58,181.09,179.87,1182.95,697.8,198.62,244.52,308.15,191.88,332.5,162.66,208.28,248.62,334.75,220.45,97.3,134.95,318.7,1226.8,227.73,605.85,1537.2,52.53,138.22
07-02-2011,18037.19,464.53,565.57,407.77,274.35,104.73,590.65,385.93,266.34,177.95,179.9,1189.75,684.11,199.09,245.71,304.65,187.58,333.85,165.09,205.05,250.15,334.6,222.65,97.8,134.8,319.4,1217.8,226.84,610.13,1583.2,51.88,137.41
08-02-2011,17775.7,457.63,562.55,400.57,273.35,104.07,589.15,387.07,263.82,173.01,168.97,1176.8,669.73,188.03,238.14,301.4,187.07,333.3,160.08,198.48,247.96,313.85,219.15,95.7,131.7,318.1,1239.2,220.09,590.41,1506.95,49.47,131.73
09-02-2011,17592.77,457.15,549.15,404.46,276.4,102.6,608.3,391.34,258.1,174.01,177.97,1154,658.6,182.87,232.13,298.7,186.35,332.15,157.51,205,247.52,327.6,209.65,95.9,129,297.55,1204.15,212.44,570.83,1440.55,47.22,129.88
10-02-2011,17463.04,449.83,545.37,403.17,272.65,104.1,595.85,381.65,249.41,174.52,181.5,1160,662.98,182.4,233.11,297.65,183.64,322.6,156.64,208.58,248.37,326.3,216,95.4,129.7,294.55,1209.9,218.16,572.17,1449.3,48.52,133.38
11-02-2011,17728.61,454.98,544.8,411.86,269.15,103.4,623.15,380.11,259.26,181.92,189.05,1181.35,691.6,184.7,244.34,304.6,184.66,318.9,162.57,209.13,249.85,332.6,212.2,96.4,138.55,293.95,1255.9,226.12,567.16,1469.5,51.43,138.25
